Features	Target
El impacto del nearshoring y las tendencias laborales según MetLife México La escasez de talento calificado, la importancia de beneficios competitivos y la necesidad de una cultura organizacional sólida son los principales desafíos a los que se enfrentan las empresas	Economia
Raúl Pineda saca luz de la oscuridad del dolor y la tragedia que atraviesan el país Traer luz desde la oscuridad es la labor del artista Raúl Pineda, quien con el don de la memoria fotográfica y excesiva persistencia con la técnica antigua de grabado a mezzotinta retrata el horror desencajado de la violencia en México.	Cultura
Chaquito estará fuera tres meses nan	Deportes
Lactalis reduce en casi 10% adquisición de leche en Francia El grupo Lactalis, líder mundial del sector lácteo, anunció que reducirá a finales de año los volúmenes de leche recogidos en granjas francesas y destinados a los mercados internacionales, para centrarse en los productos vendidos en Francia.	Economía
Mercado Pago lo hace oficial: presentó solicitud para ser banco digital La cuenta digital busca la aprobación de licencia bancaria ante la Comisión Nacional Bancaria y de Valores para ofrecer servicios de banca múltiple.	Economia
Yuriria Iturriaga: No sólo de pan... Cuando se sorprende una misma en una categoría de las que son ajenas a la mayoría de las personas que nos han rodeado toda una vida de varios decenios, la sorpresa no es sólo sentir que nos diferenciamos de los compatriotas mexicanos, sino sobre todo, en mi caso, por la repentina nostalgia en mi paladar, olfato y tacto intrabucal del infinito mundo del pan y los pasteles que, como por casualidad, pertenecen al mundo de los trigos, es decir, del gluten que ataca a los orientales y mesoamericanos de vieja cepa, aunque no se nos note…	Cultura
iOS 18, qué incluye esta nueva versión y cómo actualizar tu iPhone Aunque todavía no se ha integrado Apple Intelligence, esta actualización al sistema operativo integra una serie de mejoras.	Ciencia
Haaland marca su gol 100 en empate del City Erling Haaland marcó su gol 100 con el Manchester City. Para el delantero comparado con un androide, más que un número es historia pura. El noruego puso adelante a su equipo ante el Arsenal, que se quedó con 10 jugadores, pero también inspiró el empate 2-2 durante los últimos minutos, que John Stones se encargó de sentenciar.	Deportes
Los rendimientos de los Cetes tocan su nivel más bajo desde enero Los rendimientos de los Cetes a 28 días tuvieron la tasa más baja desde enero pasado ante la expectativa de que Banxico haga más recortes a la tasa de referencia.	Economia
Con AMLO, México se consolidó como el principal socio de EU Durante la administración del presidente Andrés Manuel López Obrador (AMLO), por primera vez en la historia, México se convirtió y se consolidó como el principal socio comercial de Estados Unidos, la mayor potencia económica del mundo. Sin embargo, dicen especialistas, en el futuro cercano aún quedan retos importantes, por ejemplo, definir la relación con otro gigante mundial, China, y la revisión del T-MEC, instrumento que potenció la relación.	Economía
Nadal vuelve a competir para liderar a España en la final de Copa Davis París. La leyenda del tenis Rafael Nadal, junto con el número tres mundial, Carlos Alcaraz, liderará a España en la Final 8 de la Copa Davis, anunció el equipo capitaneado por David Ferrer sobre el torneo que se disputará del 19 al 24 de noviembre, en Málaga.	Deportes
Instituciones de crédito en incertidumbre por la Reforma Judicial, dice Moody’s Las pequeñas y medianas empresas enfrentarán una desaceleración en los créditos dada la falta de certeza jurídica para las instituciones financieras no bancarias.	Economia
El gobierno de Sheinbaum necesitará una nueva política para atraer inversiones Consumada la desaparición de ProMéxico, los esfuerzos por atraer inversión extranjera se dividieron. Los especialistas cuestionan si con un ente líder podría lograrse aún más.	Economia
México expropia minera Calica; la empresa estadunidense impugnará La firma estadunidense Vulcan Materials anunció que va a impugnar legalmente la decisión del gobierno mexicano, anunciada el lunes en la noche, de expropiar los terrenos de la mina Calica en Quintana Roo.	Economía
La escritura manual de código tiene los días contados, vaticina el CEO de NVIDIA Jensen Huang explicó que sus 32,000 ingenieros de software estarán acompañados de 100 veces más asistentes digitales, las 24 horas del día, los 7 días de la semana.	Ciencia
La Condusef alerta por suplantación de identidad de 24 financieras Veinticuatro instituciones debidamente constituidas han reportado la suplantación de su identidad para cometer fraudes entre los usuarios.	Economia
Bravos vencen a los Mets y se acercan al comodín Atlanta. Los Bravos de Atlanta hicieron la tarea en la lucha por alcanzar el boleto de comodín para la postemporada de Grandes Ligas. Al ganar 5-1 a los Mets de Nueva York, quedan a una victoria de conseguir la meta.	Deportes
Javier Aranda Luna: Kundera: la novela como desafío y rebeldía El 8 de diciembre de 1968, ese año recurrente en la historia del mundo, cuatro amigos se embarcaron en una expedición extraordinaria a Praga.	Cultura
Sobre el cuadrilátero, un aguerrido ritual que cautiva al público En medio del crecimiento mediático de la industria del entretenimiento, la lucha libre mexicana mantiene su identidad popular y cercanía con la afición, que integrada por profesionistas, trabajadores, niños e incluso extranjeros complementan el escenario de un espectáculo donde se mezclan el deporte, el drama y la cultura.	Deportes
Leyendas del pancracio regresan a la Coliseo en el Día nacional del luchador Un hombre, en otras ocasiones una mujer, con una máscara sube al ring de la arena Coliseo, la afición lo ovaciona, no importa si es rudo o técnico, todos saben que está en ese cuadrilátero para arriesgar la vida en medio de uno de los espectáculos más vistosos, folclóricos y polémicos del deporte: la lucha libre. Místico, Octagón y Atlantis, leyendas de esta disciplina, fueron ayer representantes históricos en una función con motivo del Día nacional del luchador y la lucha libre.	Deportes
El papel de la economía del bienestar en los gobiernos modernos La economía del bienestar prioriza la salud y la felicidad de las personas, colocando estos valores al mismo nivel, o incluso por encima, de los indicadores económicos tradicionales como el PIB.	Economia
Cetes a dos años reducen rendimientos a un dígito, anticipa recorte de Banxico Todos los plazos de los Cetes redujeron sus ganancias, pero el plazo de dos años ofrece la tasa más baja de 9.92%, a la espera de que Banxico haga un nuevo recorte.	Economia
Jaime Munguía regresa a lo grande  y gana por nocaut Jaime Munguía regresó al ring en plan grande. En una dura pelea contra el canadiense Erik Bazinyan, en Glendale, Arizona, el pugilista mexicano consiguió la victoria por la vía del nocaut en el décimo asalto, luego de un poderoso gancho con la mano izquierda que ocasionó el derrumbe de su rival. Bazinyan intentó pararse, recibió la cuenta del réferi, pero no encontró fuerza en las piernas y aceptó la derrota. El combate dejó en las manos del tijuanense el título de plata de peso supermediano del CMB. “Fue una pelea fuerte, pesada, pero en ningún momento Bazinyan me lastimó. Tuve que ir abriéndolo poco a poco. Ahora, queremos las mejores peleas. El siguiente año me gustaría enfrentar a Caleb Plant o Édgar Berlanga”, declaró Munguía, quien no peleaba desde su derrota ante el tapatío Saúl Canelo Álvarez.	Deportes
AMLO busca convertir a CFE Telecom en una empresa pública La iniciativa de reforma quiere que CFE TEIT sea la principal compañía en proveer internet a todo el país, respecto a sus competidores, cambiando su estatus de estatal a pública.	Ciencia
Telmex suspende la atención de quejas y de Centros de servicios en Culiacán El Sindicato de Telefonistas dijo que debido a los enfrentamientos armados en la entidad, se decidió no abrir las tiendas, ni los centros de trabajo para resguardar la integridad de sus técnicos.	Ciencia
México pierde en penales ante las leyendas de la FIFA Con planteles repletos de figuras de otras épocas, los equipos de leyendas de la FIFA y el Monterrey protagonizaron un partido de exhibición que congregó a miles de personas en el estadio BBVA, actual casa de los Rayados y una de las sedes en México de la Copa del Mundo 2026. Andrea Pirlo, Dwayne de Rosario y Youri Djorkaeff marcaron por los internacionales, mientras los ex seleccionados tricolores Luis Hernández, Miguel Layún y Jorge Campos lograron el empate a tres. Ya en los penales, los representantes de FIFA se impusieron 5-4. Dada la inactividad de los participantes desde su retiro profesional, los organizadores ajustaron las dimensiones del terreno de juego. Entre las leyendas de la FIFA estuvieron el arquero Gianluigi Buffon, Alessandro del Piero, Didier Drogba, Carles Puyol, Xavi Hernández y Diego Forlán. Por México destacaron Oribe Peralta, Luis Hernádez, Jorge Campos, Guillermo Franco, Paul Aguilar y el técnico Bora Milutinovic.	Deportes
León Bendesky: El ejemplo El escritor inglés H.G. Wells apuntó que la Historia y la supervivencia misma dependen de una carrera entre la educación y la catástrofe. Esta idea es adecuada para reflexionar sobre cuestiones que hoy son relevantes como la persistente violencia que hay en el mundo, o bien, la incapacidad de la humanidad para contener la degradación del medio ambiente.	Economía
Mexicana presenta el avión Embraer que se sumará a su flota en 2025 Zumpango, Méx., Con el fin de consolidarse en la industria del transporte aéreo nacional, Mexicana de Aviación, la aerolínea del Estado mexicano, presentó el avión Embraer E195-E2, modelo del que se adquirieron 20 unidades y que la aerolínea empezará a recibir a partir de mayo de 2025.	Economía
"OpenAI lanza una nueva serie de modelos de IA con capacidad de ""razonamiento"" El modelo conocido internamente como strawberry tuvo altas calificaciones en pruebas de matemáticas y codificación. Pero la empresa reconoce que aún puede dar respuestas limitadas."	Ciencia
Los Cetes reducen rendimiento previo a decisión de Banxico La próxima semana, el Banco de México (Banxico) dará a conocer su decisión de política monetaria y los Cetes disminuyeron los rendimientos en todos los plazos.	Economia
Concentra la manufactura el flujo de inversión extranjera: SE Entre enero de 2023 y septiembre de 2024, el sector privado realizó 575 anuncios de inversión en México por más de 170 mil 644 millones de dólares, revelan datos actualizados de la Secretaría de Economía (SE).	Economía
Desequilibrio en la balanza comercial acumuló 10 mil 438 mdd hasta agosto La balanza comercial del país observó en agosto de 2024 un déficit de 4 mil 868 millones de dólares, dinamismo que se explicó por el retroceso de uno por ciento en las exportaciones frente a igual periodo del año anterior, informó el Instituto Nacional de Estadística y Geografía (Inegi).	Economía
Yanquis, ya clasificados a playoffs, caen 9-4 con Pittsburgh Nueva York., Los Yanquis, ya clasificados a la postemporada de las Grandes Ligas, cayeron ayer 9-4 ante los Piratas de Pittsburgh, que pegaron cinco jonrones, incluyendo cuatro frente al novato dominicano Luis Gil. Con este resultado, se retrasó que el equipo de Nueva York consiguiera la ventaja de casa en los playoffs de la Liga Americana.	Deportes
Banxico proyecta apogeo del nearshoring en México entre 2026 y 2030 En una encuesta de Banco de México, el 41.3% de las empresas consultadas estima que el mayor beneficio del proceso de relocalización se dará durante ese periodo.	Economia
Retrasos del ferrocarril México-EU afectan el suministro agrícola Chicago. Los retrasos en el transporte ferroviario están perturbando el comercio de exportación entre Estados Unidos y México y obstaculizando las cadenas de suministro agrícola en plena cosecha de otoño boreal, denunciaron ayer organizaciones agrarias.	Economía
Volkswagen negocia con sindicatos Después del explosivo anuncio de Volkswagen de que podría cerrar fábricas en Alemania por primera vez, la dirección de la empresa y los sindicatos iniciarán tensas conversaciones sobre un nuevo acuerdo salarial. La empresa ha subrayado repetidamente que sus costes son excesivos y sus márgenes de beneficio demasiado bajos, especialmente en su marca principal.	Economía
Filis se coronan en el Este de la Nacional; terminan con el dominio de Bravos Filadelfia. Los Filis de Filadelfia ganaron la División Este de la Liga Nacional por primera vez desde 2011 y aseguraron ese título con una victoria por 6-2 sobre los Cachorros de Chicago. Además, terminaron con la racha de Bravos de Atlanta de coronarse durante seis temporadas consecutivas en esa división.	Deportes
IFT prevé publicar nuevas medidas regulatorias para América Móvil en noviembre El regulador tiene como obligación revisar cada dos años las medidas regulatorias de la compañía controlada por Carlos Slim para verificar si han generado competencia en las telecomunicaciones.	Ciencia
Telmex suspende a Sebog servicio de resguardo de información por impagos Triara, división de Centros de Datos de Telmex, suspendió los servicios de resguardo de información a Gobernación por el impago de 63.7 millones de pesos.	Ciencia
El desempleo en Alemania aumenta más de lo previsto Berlín. El número de desempleados en Alemania aumentó más de lo previsto en septiembre, en una nueva señal de los retos a los que se enfrenta la mayor economía de Europa.	Economía
Título de la Copa de Campeones motiva  al América para duelo ante Pumas: Dávila La reciente obtención del título de la Copa de Campeones es un factor que motiva al América de cara al clásico capitalino de este domingo ante Pumas, aseguró el delantero Víctor Dávila, quien además indicó que más allá de tratar de derrotar a uno de sus acérrimos rivales, su equi-po buscará a toda costa el triun-fo para ubicarse en zona de liguilla.	Deportes
Recauda el SAT en seis años 3.5 billones de pesos Durante el sexenio que está por concluir, el Servicio de Administración Tributaria (SAT) recaudó 3.5 billones de pesos mediante auditorías y promoción de cumplimiento, lo que representó 2.3 billones de pesos más que en el sexenio anterior y un crecimiento real de 120.2 por ciento a agosto de este año.	Economía
Sofipos ven oportunidades en su figura, a pesar de la migración bancaria La Asociación Mexicana de Sofipos (AMS) considera que con una nueva regulación, las instituciones pueden seguir creciendo con ayuda de la regulación y la tecnología.	Economia
Dallas, de la esperanza a la frustración Lamar Jackson y Baltimore resistieron un intento de remontada de Dallas, que llegó tarde. Con dos anotaciones del estelar mariscal de campo, los Cuervos derrotaron 28-25 a los Vaqueros en un encuentro marcado por el suspenso de los minutos finales.	Deportes
Openbank lanza su lista de espera para clientes mexicanos Openbank México abre en su sitio web la lista de espera para aquellos usuarios que quieran acceder a la oferta de este nuevo banco digital.	Economia
Dubois noquea a Joshua y retiene cetro de los pesados Londres. Daniel Dubois retuvo el título de los pesados de la Federación Internacional de Boxeo (FIB) al noquear en el quinto asalto al ex bicampeón Anthony Joshua, en la primera defensa de su cinturón realizada en el estadio de Wembley	Deportes
Janet Yellen se opone a reducir requisitos de capital para bancos La secretaria del Tesoro de Estados Unidos pidió seguir trabajando para que el sistema financiero sea resistente a los tiempos de turbulencias.	Economia
López Obrador inaugura en Veracruz el Centro Cultural Leyes de Reforma Veracruz, Ver., El presidente Andrés Manuel López Obrador inauguró ayer en el puerto de Veracruz el Centro Cultural Leyes de Reforma, y realizó un recorrido por la recién rehabilitada Casa Benito Juárez, espacios que abrirán sus puertas a los visitantes a partir de noviembre, mediante los cuales se busca generar una reflexión sobre las leyes más importantes publicadas en el siglo XIX.	Cultura
Entregan a Tolita y María Figueroa Medalla de Oro Bellas Artes 2023 en teatro Las hermanas Tolita y María Figueroa fueron distinguidas este martes con la Medalla de Oro Bellas Artes 2023 en la disciplina de teatro. Este reconocimiento celebra su destacada trayectoria y prolífica obra en el ámbito del vestuario y la escenografía, campos en los que “han dejado una huella imborrable durante más de tres décadas”.	Cultura
Muñeca Lele otomí representa la principal fuente de empleo en Santiago Metztititlán Pachuca, Hgo., Artesanas indígenas otomíes de Santiago Metztititlán, municipio de Amealco de Bonfil, estado de Querétaro, por generaciones han elaborado la tradicional muñeca Lele, la cual nació por el deseo de las niñas de esa localidad de jugar a ser mamás.	Cultura
TikTok y el Departamento de Justicia se enfrentan en los tribunales de EU Los abogados de TikTok se enfrentarán al Departamento de Justicia en un tribunal de Washington sobre el destino de una ley que podría prohibir la aplicación de vídeos cortos.	Ciencia
PlayStation lanza edición limitada con aspecto noventero Esta consola evoca al aspecto del primer equipo, lanzado por Sony en 1994, y forma parte de la celebración por sus 30 años.	Ciencia
Los Tuzos salen de su crisis; derrotan al Puebla de visita El Pachuca reordenó las piezas de su rompecabezas. Sin victorias en las fechas anteriores, los Tuzos volvieron a ganar en la Liga Mx al imponerse 3-2 al Puebla en el estadio Cuauhtémoc. Mucho tuvo que ver la debilidad defensiva de La Franja, pero más la contundencia de los delanteros Salomón Rondón y Nelson Deossa, quienes fueron figuras en el ataque.	Deportes
Silvia Ribeiro*: Ayotzinapa, ni impunidad ni olvido Sin saber su paradero, sin justicia y en un tortuoso camino de encubrimientos e impunidad, se cumplen este 26 se septiembre 10 años de la desaparición forzada de 43 estudiantes de la escuela normal Raúl Isidro Burgos en Ayotzinapa y el asesinato de seis personas, tres de ellos estudiantes.	Economía
Gasolina Magna va por su segunda semana sin subsidios Durante la semana del 14 al 20 de septiembre, los consumidores pagarán 6.1752 pesos por el Impuesto Especial sobre Producción y Servicios (IEPS) por litro de gasolina regular.	Economia
CFE Telecom perfila a nuevo CEO para impulsar el proyecto de internet Según dos fuentes con conocimiento del tema, al interior de la compañía se ha puesto sobre la mesa el nombre de Emiliano Calderón Mercado para ser el nuevo CEO de la estatal de telecomunicaciones.	Ciencia
Empresas de EU reactivarán anuncios de inversión; confían en Sheinbaum Tras detener un anuncio importante de inversión por la reforma judicial, la American Society of Mexico informó que en próximas fechas se retomará, pero con cautela.	Economia
Hermann Bellinghausen: Stravinski y la vendedora de discos La segunda parte de    los años 40 del siglo XX la Ciudad de México debió ser tranquila, optimista, promisoria. El cielo azul y limpio, sin sorprender a nadie, era lo normal desde siempre en la ciudad de los lagos, finalmente derrotados por nosotros, el futuro. Allí se hizo una familia de tantas, venida a menos, parecida a las que salían en las películas de los Soler, Pedro Infante y sobre todo Joaquín Pardavé. La conformaban seis varones y cuatro hembras. A tono con la época, los primeros eran la debilidad de la madre, y sus derechos del hombre, sagrados. Se contaban el alcohólico, el vividor, el perezoso, el que odiaba ser mexicano, el menor de edad y el único que estudió una carrera. Ninguno tenía la obligación de aportar a la casa, que como quiera se la pasaba en dificultades financieras; siempre estaban “arrancados”. Tampoco a mamá le gustaba el trabajo, y papá lo hacía de mala gana, no viendo la hora en que se iría de caza o a escuchar ópera y música clásica con sus amigos. Pronto comenzaría a recibir su pensión de burócrata.	Cultura
Ten Hag se une a críticas por saturación de partidos Londres. El técnico neerlandés del Manchester United, Erik ten Hag, criticó la sobrecarga de partidos, ya que considera “casi inevitables” las lesiones graves que sufren los futbolistas, como ocurrió el pasado fin de semana con el arquero alemán Marc-André Ter Stegen (Barcelona) y el mediocampista español Rodri (Manchester City).	Deportes
Caso FTX: el rol Caroline Ellison en el fraude y por el que pasará 2 años presa La exdirectora de Alameda Research, el fondo de cobertura personal de Bankman-Fried, también deberá pagar una multa de 11,000 mdd.	Ciencia
BBVA advierte que reforma al Poder Judicial socava el Estado de derecho Un análisis del banco considera que las perspectivas de crecimiento económico de México también pueden deteriorarse.	Economia
Salir del bache en natación será imposible con el modelo actual: Liliana Ibáñez Mientras el sistema deportivo mexicano se mantenga obsoleto y la lucha de egos entre las autoridades no se detenga, será imposible que la natación salga del bache en el que se encuentra desde hace décadas. Liliana Ibáñez, una de las más experimentadas en la disciplina, levantó la voz ante la profunda crisis que prevalece en el país.	Deportes
Ó: Instrucciones para salir del agua desmonta el mito de Ofelia con mirada feminista “Ser o no ser”, se escucha en escena. La famosa frase no la pronuncia Hamlet, sino una mujer que cuestiona si la opción es morir, dormir o tal vez soñar. Se trata de la propuesta escénica Ó: Instrucciones para salir del agua, en la que se conjuga teatro físico y danza para repensar al personaje shakesperiano Ofelia desde una mirada moderna y feminista. María Fernanda Baez interpreta el unipersonal que inició temporada en el teatro El Milagro.	Cultura
Alerta sísmica llegará a los teléfonos el próximo 19 de septiembre: IFT Telcel, AT&amp;T, Telefónica y Bait comenzarán a enviar notificaciones de emergencia  por sismos, huracanes o inundaciones en celulares.	Ciencia
El mercado de tabletas busca conquistar a los diseñadores, creativos y melómanos Lenovo y Huawei presentaron sus nuevas tabletas para el mercado mexicano bajo la coincidencia de que apuestan por conquistar a los creativos.	Ciencia
Es poco probable que México pierda grado de inversión: Moody's La agencia señala que un mayor déficit fiscal, absorber deuda de Pemex y un bajo crecimiento sí pueden impactar su calidad crediticia.	Economia
¿Abren los bancos el 1 de octubre? Esto dice el calendario de la CNBV El 1 de octubre, Claudia Sheinbaum toma posesión como la primera presidenta de México, esto implica un suceso de trascendencia nacional, por lo cual la mayoría de los empleados descansará.	Economia
Aumentó el ingreso de divisas turísticas; elevar la llegada de viajeros es el gran reto Uno de los indicadores que marcan la potencialidad turística de una nación es la captación de divisas de los viajeros internacionales, afirma Miguel Torruco, titular de la Secretara de Turismo (Sectur). Medido de esa forma, a lo largo de este sexenio, el país ha incrementado su presencia a nivel mundial, según muestran datos oficiales.	Economía
Coparmex advierte que reforma judicial afectará proyectos clave para la economía El organismo empresarial lamenta la aprobación en el Senado de la República, señaló que es una decisión que no tomó en cuenta las diferentes voces.	Economia
Las auditorías dan ingresos por 3.5 billones de pesos al SAT De estos recursos, 1.426 billones de pesos se obtuvieron por auditorías a grandes contribuyentes, informa el fisco.	Economia
José Antonio Rojas Nieto: La economía de Estados Unidos: la cuarta La apreciadísima doctora    Edith Klimovsky Barón, profesora distinguida de la UAM Azcapotzalco, presentó en el reciente congreso de Economía Matemática de Tlaxcala una ponencia en la que plantea –Edith dixit– los ejes que determinan y muestran la relación entre salarios y beneficios. Relación fundamental desde los Clásicos, evidente en Marx y, sin duda –a pesar de todo– en los Neoclásicos.	Economía
Expertos: el mayor desastre ecológico en la Riviera Maya La mina Sac-Tun, antes conocida como Calica, propiedad de Vulcan Materials es “el mayor desastre ecológico” en la Riviera Maya, pues durante más de tres décadas se extrajo material para exportar por barco a Estados Unidos, de acuerdo con especialistas y el gobierno mexicano.	Economía
Tequila, en la mira de China Qionglai, Chengdú., En medio de las montañas que albergan uno de los sitios más grandes de observación de luciérnagas de Asia, está creciendo el atractivo mexicano como parte de la comercialización de destilados. Qionglai –un condado con 2 mil 300 años de historia que se remiten a la antigua Ruta de la Seda– busca incluir al tequila en su proyecto de erigir la meca de las bebidas espirituosas; e incluso importar el jugo de agave para producción local.	Economía
México busca ser el máximo exponente en la Homeless Cup Luego de un largo viaje a Corea del Sur, las selecciones mexica-nas de futbol de calle cumplieron el objetivo de estar en la final de la Homeless World Cup y están a un pasó de convertirse en los máximos exponentes de este torneo.	Deportes
Vilma Fuentes: Buenos días, Jacques (1936-2024) Jacques Bellefroid murió la mañana del 20 de septiembre de 2024. Escribo esta frase poco más de 24 horas después de sucedido este escándalo indecible. Las fechas se me confunden y los días no cesan de girar en la ruleta de las horas, que se repiten al infinito, los mismos, siempre y para siempre. Como tu muerte, Jacques, como tu vida, como nuestro amor. No comprendo cómo puedo seguir viva mientras tú estás muerto, al menos es lo que me dicen. Lo que me dijo Tania ayer en los inicios de una tarde asoleada, aquí, en el hospital Charles Foix, en las afueras de París, donde estoy hospitalizada y sigo viva cuando tú ya te has ido de aquí a no sé dónde. ¿Cómo podré encontrarte de nuevo en la infinita inmensidad adonde te has ido? Búscame, te pido que me busques. Sólo tú puedes encontrarme en este laberinto sin túneles ni pasajes, sin muros ni puertas, sin señales ni sentidos.	Cultura
“Me quedaría corto al hablar de lo que significa La Jornada para México” Hace poco más de 40 años “había más periodismo, por decirlo de alguna manera, pues además de los grandes diarios, estaban otros como El Figaro, Cine Mundial, El Redondel, la segunda de Ovaciones, el Últimas Noticias, el Extra. Hoy es una cochinada, cualquiera es difusor de noticias y de no noticias; están por otros lados. Ante ese panorama, qué importante es que exista La Jornada, porque le da su lugar a los lectores”.	Cultura
Moody's prevé que reforma judicial debilite la calidad crediticia de México Los cambios en el sistema judicial perjudicarían a las futuras inversiones en nearshoring, dice la agencia calificadora.	Economia
“Hemos luchado por un mundo diferente” Las Medallas Bellas Artes 2023 y 2024 en los ámbitos de Arquitectura y de Patrimonio fueron entregadas ayer a Enrique Ortiz, Sara Topelson, Gabriel Mérigo y Salvador Aceves.	Cultura
Joseph E. Stiglitz, Kevin P. Gallagher, Martín Guzmán y Marilou Uy Especial para La Jornada: El FMI debe poner fin a sus destructivos recargos nan	Economía
Ser longevo en el cuadrilátero requiere mentalidad y fuerza: Felino La longevidad puede ser una de las grandes bondades de la lucha libre, siempre y cuando “cuides tu cuerpo y aprendas a escucharlo”, aseguró Felino, quien a los 60 años y con una trayectoria de cuatro décadas sigue cautivando a los aficionados en cada función con impresionantes llaves y espectaculares acrobacias.	Deportes
YouTube lanza una nueva herramienta para ayudarte en una emergencia médica A través de su división Health, la plataforma de videos colaboró con instituciones certificadas, como la Cruz Roja, para dar información sobre situaciones de urgencia.	Ciencia
Ocupa México séptimo lugar en adopción de inteligencia artificial México es uno de los países adoptantes de inteligencia artificial (IA), con un índice de 46.85 puntos, lo que lo coloca en la séptima posición entre 19 que se encuentran incorporando esta tecnología, informó la Comisión Económica para América Latina y el Caribe (Cepal).	Economía
"Banqueros esperan que leyes secundarias de reforma judicial den certidumbre Tras la aprobación de la reforma al Poder Judicial,  los banqueros esperan que en las leyes secundarias se afinen detalles que permitan una reforma ""exitosa""."	Economia
Durante el sexenio fueron repatriadas 14 mil 48 piezas, destacan en la mañanera En una de las últimas conferencias mañaneras presidenciales, funcionarios presentaron un balance de las acciones de recuperación de la memoria histórica y la preservación del patrimonio cultural, en el que se destacó la repatriación de 14 mil 48 piezas desde el extranjero.	Cultura
La austeridad selectiva predominó en el gobierno de AMLO Más que recortes a gastos onerosos o generar ahorros, el gasto público llegó a niveles récord, obedeciendo a prioridades y obligaciones del gobierno a cargo de Andrés Manuel López Obrador.	Economia
Claudia Sheinbaum se reunirá con empresarios de Estados Unidos en octubre En medio de voces empresariales que dicen que las inversiones se han detenido por la reforma judicial, Marcelo Ebrard anunció la asistencia de la próxima presidenta de México en el CEO Dialogue.	Economia
Carlos Fernández-Vega: México SA Ernesto Zedillo fue uno    de los seis depredadores del Estado instalados en Los Pinos durante el régimen neoliberal y, al igual que los otros gerentes de la misma estirpe, se dedicó a entregar los bienes de la nación al gran capital. Si bien su sello sexenal fue el ilegal “rescate” de la banca, vía Fobaproa, este personaje que ahora intenta reivindicar la derecha autóctona fue más allá, siempre en contra de los intereses nacionales.	Economía
La OCDE ajusta a la baja su previsión del PIB para México De acuerdo con el organismo, la economía mexicana crecerá 1.4% este año, 0.8% menos que en la previsión anterior.	Economia
Confía sector empresarial en remontar pronóstico de crecimiento El Consejo Coordinador Empresarial (CCE) confió en que la economía mexicana superará los pronósticos de crecimiento que apuntan hacia la desaceleración.	Economía
Amazon lanza un nuevo bot que te ayudará a crecer las ventas La empresa dio a conocer a Amelia para obtener los datos de venta e inventario de un negocio que está en la plataforma.	Ciencia
Cómo crear un diario personal con la IA de WhatsApp La inteligencia artificial de WhatsApp, Meta AI, puede aprovecharse para realizar y simplificar diferentes tareas. Aquí te explicamos cómo crear un diario personal	Ciencia
Intel, el nuevo objeto del deseo en la industria tech La empresa pionera de la industria de los chips ha sido objeto de nuevos rumores sobre una posible adquisición por parte de Qualcomm, así como inversiones de firmas de capital.	Ciencia
