Features	Target
“La conclusión del proyecto Naturaleza y Cultura es una prioridad del gobierno entrante” El proyecto Chapultepec: Naturaleza y Cultura no se ha dado por concluido. Se mantendrá como prioritario para el próximo gobierno federal, afirmó la subsecretaria de Desarrollo Cultural de la Secretaría de Cultura federal (SC), Marina Núñez Bespalova.	Cultura
Lucía García rescata a Rayadas Como una de las jugadoras de mayor jerarquía internacional, la española Lucía García rescató al campeón Monterrey para conseguir un agónico empate 1-1 ante León en el estadio Nou Camp. Las Rayadas, que han sufrido en el torneo Clausura 2024 de la Liga Mx Femenil, desplazaron al América del tercer puesto con 26 unidades después de 12 jornadas, al tiempo que las Esmeraldas tienen 12 puntos.	Deportes
Elena Poniatowska: El Grito En la madrugada del 16 de septiembre del 1810, el “Grito de Independencia”, que según la historia dio el cura Miguel Hidalgo y Costilla en el pueblo de Dolores, Guanajuato, rasgó el cielo e hizo que estallara el movimiento de Independencia.	Cultura
TikTok vs EU: una historia de antaño que no tiene fin claro Aunque la prohibición llegaría en enero de 2025, la empresa interpuso una demanda para evitar su restricción, mientras que los candidatos a la presidencia tampoco la quieren bloquear.	Ciencia
Microsoft confía en México; invertirá 1,300 mdd para ampliar su alcance en IA El CEO de la compañía, Satya Nadella, destacó que este capital será para mejorar las capacidades de nube e IA en la región.	Ciencia
Uber y Didi operan en los mismos sitios del AICM, pese a restricciones Los usuarios continúan pidiendo el servicio de taxis por aplicación y Uber apunta que continuará operando con regularidad.	Ciencia
Alistan inauguración del Museo Vivo del Muralismo A pocos días del final del gobierno del presidente Andrés Manuel López Obrador, concluyeron las obras de restauración, rehabilitación y mantenimiento del Museo Vivo del Muralismo (MVM), que se prevé inaugurar esta semana en el edificio histórico de la Secretaría de Educación Pública (SEP), reconocido como patrimonio mundial de la Organización de Naciones Unidas para la Educación, la Ciencia y la Cultura (Unesco).	Economía
Cruz Azul, líder arrollador; remonta y se impone a Pachuca en el Hidalgo El líder Cruz Azul apareció tarde en el estadio Hidalgo. Durante más de 40 minutos jugó un equipo errático, irreconocible, y que se fue abajo con dos goles en el marcador. Pero una vez que funcionó su plan de partido, con el mismo grado de dificultad de siempre y la expulsión incluida de Sergio Damián Barreto por una fuerte entrada sobre Luis Romo, La Máquina vino de atrás para ganar 4-2 y mantenerse en la cima de la Liga Mx.	Deportes
El IFT pedirá 1,680 mdp de presupuesto pese a reforma para eliminar a autónomos El regulador aseguró que la partida que solicitará a Hacienda es la misma que le fue aprobada para este año e incluso más baja si se toma en cuenta la inflación.	Ciencia
Mira Murati, CTO de OpenAI, deja la empresa El 2024 ha sido un año complicado para la startup de Inteligencia Artificial, pues varios de sus ejecutivos y fundadores han renunciado.	Ciencia
México ratifica hegemonía en la Homeless Cup en Corea del Sur México ratificó su hegemonía en la Homeless World Cup llevada a cabo en Seúl, Corea del Sur, y se consagró como el máximo ganador de este torneo. La selección varonil le ganó 6-5 a Inglaterra en el último momento para evitar los penales, con lo que obtuvieron su quinto título, mientras el equipo femenil consiguió su novena corona luego de vencer a Rumania 5-2 el día de ayer.	Deportes
La ONU formula siete recomendaciones para regular la IA La ONU creó el año pasado un órgano consultivo de 39 miembros para abordar los problemas de la regulación internacional de la IA.	Ciencia
Rappi considera debutar en la Bolsa de Nueva York en un año Rappi opera en nueve países de la región y es considerada como un unicornio tecnológico con una valoración que supera los 5,000 millones de dólares.	Ciencia
Confirma Sheinbaum salida de Gabriel Yorio de la Subsecretaría de Hacienda El subsecretario de Hacienda, Gabriel Yorio González, no repetirá en el cargo durante el próximo sexenio, así lo confirmó la próxima titular del Ejecutivo federal.	Economía
En Calica no hubo expropiación, se aplicó la defensa del territorio: AMLO “No hay expropiación” de los bancos de materiales que explotaba la gigante minera Vulcan Materials en las costas de Quintana Roo, aseveró el presidente Andrés Manuel López Obrador.	Economía
Me voy con la conciencia tranquila y sin arrepentimientos: Ana Guevara Convencida de que cumplió con su deber, a pesar de las críticas que afrontó desde su llegada al cargo en 2018, Ana Guevara aseguró ayer que dejará la dirección de Comisión Nacional de Cultura Física y Deporte (Conade) sin arrepentimientos, con la conciencia tranquila y segura de que no gozó de sobreprotección en su administración.	Deportes
Cómo Caliente pasó de anunciar apuestas a transmitir la Champions League La compañía ha entrado a la ‘guerra del streaming deportivo’ para captar una parte de este nicho de mercado y con ello consolidar su principal negocio: las apuestas.	Ciencia
TelevisaUnivision nombra como nuevo CEO a un exdirectivo de Google Se trata de Daniel Alegre, en sustitución de Wade Davis,  quien cuenta con una amplia experiencia en empresas de tecnología y trabajando con la comunidad hispana en EU, México y América Latina.	Ciencia
Fátima Herrera, sin miedo a nada,  hizo historia en el ring de París 2024 El surgimiento de referentes en el deporte de mujeres comienza a forjar a nuevos talentos. Inspira-da en las proezas de Jackie Nava y Ana María Guerrera Torres, Fátima Herrera peleó por llegar a París 2024, donde hizo historia al convertirse en la primera boxeadora mexicana en conseguir una victoria en unos Juegos Olímpicos.	Deportes
Denuncian a Visa por monopolio en Estados Unidos El Departamento de Justicia de Estados Unidos busca denunciar a la empresa  por monopolio en el mercado de tarjetas de débito, de acuerdo con un reporte de Blomberg.	Economia
Trump amaga con arancel de 100% a autos que entren por la frontera con México El candidato presidencial dijo que la única manera de que se libren de esa cuota es si quieren construir una planta en Estados Unidos.	Economia
Eliminación de subsidios a gasolinas impedirá bajas en sus precios La medida de disminución de los estímulos fiscales obedece más a la necesidad de incrementar la recaudación de impuestos para reducir el déficit fiscal, consideran especialistas.	Economia
El combate tradicional, acto de resistencia ante la espectacularidad del wrestling estadunidense En las décadas de los años 50 y 60 la lucha libre mexicana fue célebre por el combate a ras de lona, el uso de llaves y máscaras multicolores que la convirtieron en patrimonio cultural. Desde los 80, la influencia del wrestling estadunidense, caracterizado por su espectacularidad y el uso de múltiples objetos –mesas con fuego, sillas y escaleras–, impactó en la forma en que algunos aficionados conciben este deporte.	Deportes
China presenta medidas de relajación monetaria para reactivar la economía El Banco Popular de China recortará el tipo de interés de las operaciones dobles a siete días en 0.2 puntos porcentuales, hasta el 1.5%.	Economia
Gasto de bolsillo en salud pega a familias Los gastos médicos inesperados en México pueden representar un golpe al bolsillo del ciudadano, alcanzando un costo medio nacional de 117 mil 766 pesos en 2023, estimó la Asociación Mexicana de Instituciones de Seguros (AMIS).	Economía
Amazon agrega a PayPal como método de pago en pedidos de Comprar con Prime Esta nueva opción estará disponible para los usuarios que realicen compras en sitios web de terceros, con membresía Prime.	Ciencia
OpenAI crea una junta de seguridad capaz de detener nuevos lanzamientos La empresa busca mejorar sus procesos de protección, confianza y transparencia en medio de la búsqueda de una nueva ronda de financiación multimillonaria.	Ciencia
Galardona el Inbal a tres “grandes artistas que tejieron el lienzo de la plástica mexicana” Entre ovaciones y vítores, la escultora Geles Cabrera (1926) y los pintores Arturo Estrada (1925) y Guillermo Monroy (1924) recibieron la Medalla Bellas Artes de Oro en Artes Visuales 2023 y 2024, en una ceremonia “histórica”, efectuada ayer en la sala Manuel M. Ponce del Palacio de Bellas Artes, encabezada por Lucina Jiménez, titular del Instituto Nacional de Bellas Artes y Literatura (Inbal).	Cultura
Murió Fredric Jameson, crítico del capitalismo  y referente del marxismo en EU Fredric Jameson (1934), crítico, teórico y catedrático literario estadunidense, falleció este domingo a los 90 años, informó la editorial Verso Libros en sus redes sociales.	Cultura
Infonavit maneja 2.4 billones de pesos en activos: Carlos Martínez Los fondos del instituto han aumentado por los aumentos salariales, las mayores aportaciones patronales, la fiscalización a empresas, los programas de regularización de créditos.	Economia
La identidad digital en la industria financiera: defensa y arma La biometría y criptografía reducen el riesgo de suplantación de identidad, pero también abre nuevos riesgos si no se hace adecuadamente.	Ciencia
Altán Redes confía en que el gobierno de Sheinbaum robustecerá la conectividad Carlos Lerma, CEO de Altán, dice estar “positivo de lo que vendrá en los próximos años” en conectividad, debido a que la provisión de internet será uno de los ejes principales de Claudia Sheinbaum.	Ciencia
Cifras verdes * Como llave de los programas de planeación de ciudades inteligentes y verdes, la bicicleta ha recuperado relevancia en los proyectos urbanos.	Economía
La Reserva Federal de EU ya no es referente de la política monetaria global Los bancos centrales de diversos países realizaron una serie de movimientos en sus tasas de interés esta semana, encabezados por la Reserva Federal de Estados Unidos (Fed), que el miércoles recortó sus tasas de referencia por primera vez desde 2020.	Economía
Ciudades de todo el globo viven burbuja inmobiliaria: estudio Miami, Tokio y Zúrich encabezan la lista de las ciudades con mayor riesgo de burbuja inmobiliaria a nivel mundial, debido a la elevada amenaza en sus mercados de vivienda, reveló el UBS Global Real Estate Bubble Index 2024.	Economía
YouTube presenta IA para hacer videos y ganar ‘más’ dinero La empresa llevo a cabo Made on YouTube un evento donde también señaló que el número de creadores que obtienen la mayor parte de sus ingresos viene de TV.	Ciencia
Pemex envía combustible de la Refinería Olmeca a India Petróleos Mexicanos (Pemex) envió este mes su primer cargamento de combustible de su nueva refinería Olmeca a India, una señal de progreso después de múltiples retrasos y costos en espiral, según datos de embarque y fuentes de la industria.	Economía
La UNAM celebró 60 años de la fundación del Archivo Histórico La Universidad Nacional Autónoma de México (UNAM) celebró ayer el 60 aniversario de la fundación de su Archivo Histórico; además, se inauguró la exposición Archivo Histórico de la UNAM, ayer y hoy.	Cultura
Gustavo Gordillo / III: Justicia, anillos, poder Para que haya mayorías, tiene que haber minorías. Son las minorías, su existencia política, las que constituyen un régimen de mayorías.	Economía
Cae dupla Zverev-Alcaraz La dupla Carlos Alcaraz-Alexander Zverev cayó ante la pareja estadunidense formada por Taylor Fritz y Ben Shelton, 7-6 (7/5) y 6-4, dejando el marcador 2-2 al final de la primera jornada en la Laver Cup, que se disputa en Berlín. Impulsada por Roger Federer en 2017, la competencia –una exhibición inspirada en la Ryder Cup de golf y llamada así en homenaje al jugador australiano Rod Laver– enfrenta a seis jugadores de Europa contra el mismo número de representantes del resto del mundo.	Deportes
Tercer cuadrangular  del mexicano Jonathan  Aranda con Tampa Bay St. Petersburgo., El mexicano Jonathan Aranda pegó cuadrangular por tercer partido consecutivo con los Rays de Tampa Bay, que vencieron 4-3 a los Azulejos y completaron una barrida en serie de tres juegos.	Deportes
"Yellen considera ""señal muy positiva"" recorte de tasas de la Fed La medida ""refleja confianza de parte de la Fed en que la inflación cedió y está en camino hacia la meta de 2% (anual)"", expresó la secretaria del Tesoro de EU."	Economia
Él es Antonio Martínez Dagnino, jefe del SAT en el gobierno de Sheinbaum Antonio Martínez Dagnino llegó a la jefatura del SAT en octubre del 2022, luego de que Raquel Buenrostro pasara a tomar el liderazgo en la Secretaría de Economía.	Economia
Jefes continúan invictos; superan 22-17 a Halcones Atlanta. Patrick Mahomes lanzó un par de pases de anotación y la defensiva de Kansas City realizó un par de defensas tardías para mantener a los Jefes invictos al vencer 22-17 a los Halcones de Atlanta.	Deportes
Amazon Prime y MGM Studios se unen a la MPA Las empresas de entretenimiento se unen a otras como Netflix o Paramount Pictures.	Ciencia
Inauguran el Museo Vivo del Muralismo En el pasado, el cambio de gobierno se vivía como “ruptura”. “Quién sabe por qué”, dijo la presidenta electa, Claudia Sheinbaum, con una sonrisa. La ocasión fue la inauguración del Museo Vivo del Muralismo (MVM), en el edificio histórico de la Secretaría de Educación Pública (SEP).	Cultura
México impugnará fallo que determina pago de 37 mdd a Odyssey Marine Exploration La empresa estadounidense ganó un arbitraje internacional contra México, pues se consideró que Semarnat negó arbitrariamente un permiso para un proyecto minero marino en Baja California Sur.	Economia
Secretario de Arte y Cultura de Morena rinde su informe de actividades El Secretario de Arte y Cultura del Comité Ejecutivo Nacional (CEN) de Morena, Tomás Pliego Calvo, indicó que por medio de la participación de las 22 comisiones estatales de arte y cultura, artistas, creadores, promotores, gestores culturales, colectivos y cooperativas, organizados a partir del plan de acción de la secretaría, “realizaron tareas y actividades en defensa de la Cuarta Transformación (4T), promoviendo una cultura incluyente y equitativa que luchó y lucha contra el clasismo, el racismo, el machismo y el fascismo”.	Cultura
Pumas femenil deja escapar los tres puntos en CU Pese a generar diversas oportunidades de gol, Pumas no logró pa-sar del empate 0-0 ante Querétaro, con lo que dejó escapar valiosos puntos que le permitieran afianzarse en los primeros lugares de la clasificación general del torneo Apertura 2024 de la Liga Mx Femenil.	Deportes
Banxico mantendrá prudencia y cerrará el año con tasa en 10% Los analistas consideran que el mensaje del banco central es más laxo que la decisión de agosto y esperan que haya dos recortes más de 25 puntos base.	Economia
EU prohibirá software y hardware chinos en vehículos Washington. El Departamento de Comercio de Estados Unidos propondría el lunes prohibir el software y hardware chinos en los vehículos conectados y autónomos en las carreteras del país debido a preocupaciones de seguridad nacional, dijeron fuentes a Reuters.	Economía
Pablo Espinosa: Las creaturas que habitan Bellas Artes La luz de las distintas horas los devora.	Cultura
"EU pide ""implementación rigurosa"" de plan de certificación de aguacate de México Las ventas de aguacate mexicano a Estados Unidos se han disparado 48% desde 2019, hasta alcanzar un valor de más de 3,000 millones de dólares el año pasado."	Economia
¿Cuánto me da Apple por mi iPhone para abonar en la compra de uno nuevo? El programa Trade In recibe equipos desde el iPhone SE 2020 hasta el 15 Pro Max, con una bonificación máxima de 20,000 pesos.	Ciencia
Angélica Azuara recomienda La Jornada desde su trinchera: su puesto de periódicos Para Angélica Azuara, el puesto de periódicos donde trabaja desde hace 15 años es también su trinchera, en la que le ha tocado “evadir y recibir los dardos de la censura de sexenios anteriores, así como de las mentes panistas cerradas de hoy día”.	Cultura
La CNBV buscará regular reportes de ciberseguridad El regulador busca que todas las empresas que ofrezcan un servicio financiero deban homologar los criterios para reportar cuando han sido víctimas de un ataque cibernético.	Economia
El caso de Caliente TV: de anunciar apuestas a transmitir la Champions League La compañía ha entrado a la ‘guerra del streaming deportivo’ para captar una parte de este nicho de mercado y con ello consolidar su principal negocio: las apuestas.	Ciencia
Es innecesaria una reforma fiscal en el siguiente sexenio El presidente Andrés Manuel López Obrador aseguró que no es necesaria una reforma fiscal en el futuro si se mantiene la fórmula de combate a la corrupción y una política de austeridad republicana.	Economía
Real Madrid saca apurada victoria ante el Alavés Madrid. El Real Madrid es la luz y la noche. De ofrecer el sábado su versión más contundente en la visita del Español al Santiago Bernabéu, el equipo blanco reveló su costado más vulnerable en una apurada victoria por 3-2 sobre el Alavés, con lo que cumplió un año sin derrota en la Liga de España.	Deportes
Marlene Santos Alejo: Balance de la jornada Por increíble que parezca,    los equipos millonetas y favoritos de la Liga Mx sufren hasta perder los estribos. América y Monterrey empatan a duras penas, mientras Cruz Azul gana por la mínima ventaja a unas Chivas que sólo consiguen sumar frente a los coleros… Pocas emociones regaló la fecha doble, en la que dieron la nota el quejoso André Jardine, timonel amarillo, e Ivar Sisniega, titular de la Federación Mexicana de Futbol, quien preocupado por las bajas entradas en Estados Unidos, pidió “transmitir mensajes positivos de apoyo a la selección”.	Deportes
Charlyn Corral logra doblete y mantiene el invicto de Pachuca; empata 3-3 con Chivas En un duelo vertiginoso, Charlyn Corral firmó un doblete para que Pachuca igualara 3-3 con Chivas y se mantuviera invicto en los primeros puestos, en la jornada once del torneo Clausura 2024 de la Liga Mx Femenil. Las Tuzas suman 29 unidades y estaban a la espera del duelo entre Tigres y Tijuana para confirmar el liderato, mientras las tapatías se ubicaron en el quinto puesto con 20 unidades en una de sus temporadas más irregulares.	Deportes
Mexicanos gastan 12% más en bebidas energéticas Datos de Kantar muestran que en los últimos años ha aumentado tanto el número de litros comprados como el precio de este tipo de bebidas.	Economia
Las sequías impactan el precio y peso de la carne de res: Banxico El Banco de México destacó que las sequías provocan que los productores de carne sacrifiquen al ganado antes de tiempo para que no pierdan peso; lo que llega a provocar inflación en el mediano plazo.	Economia
Mexico necesita una política industrial acorde a la economía actual: IMCO El centro de investigación apunta que en los últimos 20 años, el valor agregado a la producción de exportaciones manufactureras se ha estancado.	Economia
La IA generativa transforma la operación y los ingresos empresariales El uso de IA generativa ha crecido en diversos sectores, impulsando la innovación y facilitando nuevas formas de operar en las organizaciones.	Ciencia
Ohtani desata euforia  de la prensa japonesa La proeza de Shohei Ohtani, quien se convirtió en el primer pelotero de Grandes Ligas con 50 jonrones y 50 bases robadas en una temporada, fue celebrada con ediciones extra de periódicos para que los aficio-nados leyeran en su camino al trabajo el viernes en Japón.	Deportes
Orlando Delgado Selley: Balance y desafíos Ha llegado al final la primera administración federal de la 4T. Es posible hacer un balance ponderado del funcionamiento de la economía. Este balance necesario, además, establece la base para plantear algunos desafíos que enfrentará la nueva administración en su periodo de gobierno y, particularmente, en el primer año. Por supuesto, la primera cuestión es que en el sexenio de AMLO la economía mexicana enfrentó una crisis derivada del covid, que afectó a todos los países, aunque en diferente medida.	Economía
El déficit fiscal de México crece 54% en agosto y supera el billón de pesos La Secretaría de Hacienda y Crédito Público destacó que los Requerimientos Financieros del Sector Público sumaron 1.109 billones de pesos.	Economia
Netflix y Prime Video de Amazon lideran quejas del streaming A agosto de este año, ambas empresas recibieron inconformidades por parte de los usuarios por cobros indebidos y alteración de precios, aseguró Profeco a Expansión a través de transparencia.	Ciencia
BBVA mantiene su confianza en México ante la transición presidencial El país sigue siendo atractivo a largo plazo gracias a su estructura de costos y apalancamiento en comparación con Estados Unidos, dijo Onur Genç, consejero delegado de BBVA.	Economia
¿El servicio al cliente en manos de la IA es mejor que los humanos? Más de la mitad de los profesionales de servicio al cliente ya ocupan algún software impulsado por IA y se espera que continúe creciendo.	Ciencia
Ante inconformidad de justicia mexicana, acreedores de TV Azteca inician proceso La Secretaría de Economía informó que la disputa internacional contra México, por el impago de bonos de TV Azteca, acumula un costo por 150,000 dólares por el concepto de honorarios y el CIADI.	Ciencia
Para tomar en cuenta En la semana que inicia se darán a conocer diversos reportes, como inflación, ventas al menudeo, indicador de actividad económica, balanza comercial y anuncio de política monetaria, entre otros.	Economía
Vendaval de las americanistas; Águilas golean a Rayadas 4-2 Monterrey tardó más de 70 minutos para meterse al partido. Cuando finalmente despertó, el América ya goleaba y tenía prácticamente el triunfo en la bolsa. El 4-2 sentenció la exhibición más desconcertante y paupérrima de las Rayadas en esta campaña. Los abucheos de su afición, más los rostros desencajados de cada jugadora en el terreno de juego, reflejaron la diferencia que existe respecto a las Águilas.	Deportes
Inflación agroalimentaria va a la baja, pero aún hay productos con incrementos arriba de 60% En la primera quincena de septiembre tanto la inflación general como la agroalimentaria presentaron reducciones significativas; sin embargo, aún existen productos que por diferentes factores, clima o estacionalidad, registran incrementos anuales por encima de 60 por ciento anual como los casos de la fresa y la cebolla.	Economía
Instagram lanza cuenta para adolescentes con controles parentales Los usuarios menores de 16 años sólo podrán recibir mensajes y ser etiquetados por cuentas a las que sigan o con las que ya estén conectados.	Ciencia
Aseguran Guardianes descanso en postemporada al vencer 6-1 a Rojos Cleveland. Los Guardianes de Cleveland, campeones de la División Central de la Liga Americana, aseguraron un descanso en la primera ronda de los playoffs al vencer 6-1 a los Rojos de Cincinnati. Lane Thomas pegó un jonrón de dos anotaciones y empujó tres carreras mientras Josh Naylor sumó un par de remolcadas.	Deportes
El SAT obtiene 191,506 mdp por eficiencia recaudatoria en 2024 La mayor eficiencia recaudatoria se debe principalmente a los programas Cumplimiento de Obligaciones, Vigilancia Profunda y Cobranza Coactiva.	Economia
Banco Mundial logra récord de 56,000 mdd en inversiones CFI Para el ejercicio financiero que finalizará en julio de 2025, el Banco Mundial buscará centrar sus esfuerzos en infraestructura, particularmente en carreteras y transporte.	Economia
Guía para elegir el mejor antivirus para tu celular Los ataques a teléfonos inteligentes cada vez son más comunes y aquí te decimos qué debes tener en cuenta a la hora de elegir la mejor protección.	Ciencia
El número de súper ricos se dispara en Estados Unidos y China La población China con al menos 100 millones de dólares en sus cuentas se ha duplicado en los últimos 10 años.	Economia
Anuncios de inversión en México suman 59,900 mdd en primeros nueve meses de 2024 La Secretaría de Economía identifica 197 anuncios públicos entre enero y septiembre. Estados Unidos encabeza los anuncios.	Economia
Emilio Payán: La Litógrafa Popular El artista y grabador Joel Rendón (1967) y el impresor Fernando Riquelme (1990) fundaron hace dos meses La Litógrafa Popular, taller de reunión, diálogo e intercambio de experiencias para conservar la tradición de esta técnica en México. El proyecto rinde homenaje a la madre tierra al considerar a la piedra litográfica como matriz creadora en estrecha conexión con la tierra y la vida. La Litógrafa Popular surgió con el objetivo de conservar la estética de la estampa con una gráfica popular cargada de identidad y sentido social.	Cultura
Lando Norris supera a Verstappen en el Gran Premio de Singapur Singapur. Lando Norris sorteó un par de sustos con los muros al ganar con contundencia el Gran Premio de Singapur, aunque apenas pudo recortar siete puntos a la diferencia de Max Verstappen como líder del campeonato de la Fórmula Uno. El resultado para el mexicano Sergio Pérez fue completamente inesperado, al terminar en décimo lugar y con muchas dificultades para rebasar, con lo que se llevó el último punto que repartió esta carrera.	Deportes
Cede la lluvia y arranca primer partido de miniliga del Pacífico La lluvia cedió unas horas y por fin salió el Sol. Como si fuera una señal sagrada para los fanáticos del beisbol, que aguardaron un par de días tormentosos para que pudie-ra empezar el minitorneo de la Liga Mexicana del Pacífico en el estadio Fray Nano en la Ciudad de México, todo se movió con prisa para ganarle la partida al mal tiempo. Y así al fin arrancó el primer juego en el que Cañeros de Los Mochis derrotaron 4-0 a Sultanes de Monterrey. El resto de los partidos aún dependerán de las condiciones climáticas.	Deportes
Slim critica el dinero que se gasta en los jubilados y pide combatir la pobreza El hombre más rico de México dice que los recursos que reciben actualmente los mayores de 65 años debería usarse para sacar a 6 millones de personas de la pobreza extrema.	Economia
TelevisaUnivisión sustituirá a Wade Davis como director general La empresa decidió sustituir a Davis por Daniel Alegre debido a algunos de los resultados de la compañía que cayeron por debajo de las expectativas internas.	Ciencia
In extremis, las Águilas rescatan  valioso empate 1-1 ante el Necaxa Con un gol agónico de Henry Martín, el América rescató un valioso empate 1-1 ante el Necaxa, con lo que hilvanó tres partidos sin conocer la derrota, ayer en due-lo correspondiente a la jornada nueve del torneo Apertura 2024 de la Liga Mx, disputado en el estadio Victoria, en Aguascalientes.	Deportes
Elena Poniatowska: Miguel Ángel Salazar González, El Diablo Paula Haro, mi hija, se hizo muy amiga de El Diablo, quien venía a buscarla a Chimalistac después de limpiar varios parabrisas en Insurgentes y Miguel Ángel de Quevedo. Flaquito, huesudo, sonriente, su pelo negro cual cortina sobre los ojos, El Diablo llegaba a desayunar, a comer o a merendar. No rechazaba el ofrecimiento de un regaderazo de agua caliente. Después de casi 20 minutos bajo el agua, aparecía con la misma ropa y su sonrisa resplandecía.	Cultura
Banxico ejecuta nuevo recorte a la tasa a 10.5% El banco central hizo un segundo recorte consecutivo a la tasa de referencia en un contexto de menor inflación.	Economia
Venta de gasolinas de Pemex aumentó 2.8% El volumen de ventas de gasolinas de Petróleos Mexicanos (Pemex) en agosto promedió 687 mil barriles diarios, dato que mostró un avance de 2.8 por ciento frente a igual periodo del año pasado, revelan estadísticas de la empresa estatal.	Economía
India, el país que quiere ser potencia en la industria de semiconductores Estados Unidos y la India anunciaron una alianza para construir una planta de chips en este país, algo que el gobierno de Biden definió como un “punto de inflexión”.	Ciencia
Telefónica y Megacable aplican medidas de seguridad en Culiacán Las compañías de telecomunicaciones decidieron modificar la operación de sus sucursales para garantizar la seguridad de sus trabajadores en la entidad que ha sido azotada por la violencia.	Ciencia
Líderes tecnológicos  acudirán a la Casa Blanca para hablar de IA: CNN Funcionarios de alto rango y líderes tecnológicos se darán cita para hablar de los recursos energéticos y la infraestructura necesarios para impulsar esta herramienta.	Ciencia
Amazon se despide del home office: sus empleados regresan a la oficina en 2025 Las empresas han permitido que muchos empleados trabajen desde casa desde la pandemia, lo que ha dejado las oficinas casi vacías en varias ciudades como San Francisco y Seattle.	Ciencia
Termina la semana el peso con pérdida de uno por ciento El peso cerró con un retroceso de uno por ciento esta semana, marcada por el anuncio de política monetaria del banco central de Estados Unidos y también afectado por la cautela de los inversionistas que aguardan el anuncio del Banco de México la próxima semana.	Economía
Lun representa en escena la magia de la infancia y el enigma de la existencia La magia de la infancia, el enigma de la existencia y los riesgos de la pérdida de memoria se entrelazan en Lun, propuesta escénica que llega al Teatro de las Artes del Centro Nacional de las Artes (Cenart), a partir de este fin de semana.	Cultura
La menopausia puede ocasionar problemas dentales, dicen especialistas Los sofocos y sudoraciones nocturnas son los síntomas más infames de la menopausia. Pero es posible que también desee prestar atención a sus dientes y encías.	Ciencia
Regresa En vivo desde el Met de Nueva York al Auditorio Nacional Los ocho títulos de la temporada 2024-2025 del programa En vivo desde el Met de Nueva York, que se transmitirá del 5 de octubre al 31 de mayo en la pantalla gigante del Auditorio Nacional, siguen fiel a la misión del Metropolitan Opera House de presentar las óperas “más famosas y populares”, con los mejores elencos posibles, así como ofrecer producciones nuevas, porque “sólo así avanzará como forma de arte”, expresó Peter Gelb, gerente general del Met.	Cultura
Francia reconoce obra de Graciela Iturbide “Hablo poco francés, pero entiendo más Francia”, aseguró la fotógrafa Graciela Iturbide “parodiando a Alfonso Reyes”, al ser condecorada con la Orden de las Artes y las Letras en el rango oficial de la República Francesa, acto a cargo de la embajadora gala Delphine Borione.	Cultura
Fomentar vivienda de interés social y eliminar corrupción, retos del Infonavit Analistas señalan que el instituto tiene pendientes en materia de avanzar en la digitalización y la agilización de trámites, así como en mejorar los rendimientos en la subcuenta de vivienda.	Economia
La inversión extranjera cae en los estados más “atractivos” para el nearshoring La falta de energía eléctrica, escasez de agua y mano de obra, además de una infraestructura rebasada para el transporte le ponen freno a las decisiones de inversión.	Economia
